action,id,display_name,canonical_name,muscle,equipment,archetype,cameron_sets,cameron_workouts,last_used,proposed_canonical,notes
hide,seed-Smith_Machine_Bent_Over_Row,,smith machine bent over row,middle back,machine,bent_over_row,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Calf_Raise,,smith machine calf raise,calves,machine,standing_calf_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Close-Grip_Bench_Press,,smith machine close-grip bench press,triceps,machine,close_grip_bench_press,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Decline_Press,,smith machine decline press,chest,machine,decline_press,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Hang_Power_Clean,,smith machine hang power clean,hamstrings,machine,power_clean,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Hip_Raise,,smith machine hip raise,abdominals,machine,hanging_leg_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Incline_Bench_Press,,smith machine incline bench press,chest,machine,incline_press,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Leg_Press,,smith machine leg press,quadriceps,machine,leg_press,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Overhead_Shoulder_Press,,smith machine overhead shoulder press,shoulders,machine,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Pistol_Squat,,smith machine pistol squat,quadriceps,machine,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Reverse_Calf_Raises,,smith machine reverse calf raises,calves,machine,standing_calf_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Stiff-Legged_Deadlift,,smith machine stiff-legged deadlift,hamstrings,machine,stiff_leg_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Machine_Upright_Row,,smith machine upright row,traps,machine,upright_row,0,0,,,unused by Cameron and not a staple
hide,seed-Smith_Single-Leg_Split_Squat,,smith single-leg split squat,quadriceps,machine,split_squat,0,0,,,unused by Cameron and not a staple
hide,seed-Snatch,,snatch,quadriceps,barbell,snatch,0,0,,,unused by Cameron and not a staple
hide,seed-Snatch_Balance,,snatch balance,quadriceps,barbell,snatch,0,0,,,unused by Cameron and not a staple
hide,seed-Snatch_Deadlift,,snatch deadlift,hamstrings,barbell,snatch,0,0,,,unused by Cameron and not a staple
hide,seed-Snatch_Pull,,snatch pull,hamstrings,barbell,snatch,0,0,,,unused by Cameron and not a staple
hide,seed-Snatch_Shrug,,snatch shrug,traps,barbell,shrug,0,0,,,unused by Cameron and not a staple
hide,seed-Snatch_from_Blocks,,snatch from blocks,quadriceps,barbell,snatch,0,0,,,unused by Cameron and not a staple
hide,seed-Speed_Band_Overhead_Triceps,,speed band overhead triceps,triceps,bands,overhead_triceps_extension,0,0,,,unused by Cameron and not a staple
hide,seed-Speed_Box_Squat,,speed box squat,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Speed_Squats,,speed squats,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Spell_Caster,,spell caster,abdominals,dumbbell,russian_twist,0,0,,,unused by Cameron and not a staple
hide,seed-Spider_Crawl,,spider crawl,abdominals,body only,push_up,0,0,,,unused by Cameron and not a staple
hide,seed-Spider_Curl,,spider curl,biceps,e-z curl bar,spider_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Spinal_Stretch,,spinal stretch,middle back,,squat,0,0,,,stretch/SMR row
hide,seed-Split_Clean,,split clean,quadriceps,barbell,power_clean,0,0,,,unused by Cameron and not a staple
hide,seed-Split_Jerk,,split jerk,quadriceps,barbell,clean_and_press,0,0,,,unused by Cameron and not a staple
hide,seed-Split_Jump,,split jump,quadriceps,body only,box_jump,0,0,,,niche/unused category
hide,seed-Split_Snatch,,split snatch,hamstrings,barbell,snatch,0,0,,,unused by Cameron and not a staple
hide,seed-Split_Squat_with_Dumbbells,,split squat with dumbbells,quadriceps,dumbbell,split_squat,0,0,,,unused by Cameron and not a staple
hide,seed-Split_Squats,,split squats,hamstrings,,split_squat,0,0,,,stretch/SMR row
hide,seed-Squat_Jerk,,squat jerk,quadriceps,barbell,clean_and_press,0,0,,,unused by Cameron and not a staple
hide,seed-Squat_with_Bands,,squat with bands,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Squat_with_Chains,,squat with chains,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Squat_with_Plate_Movers,,squat with plate movers,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Squats_-_With_Bands,,squats - with bands,quadriceps,bands,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Stairmaster,,stairmaster,quadriceps,machine,stair_climber,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Alternating_Dumbbell_Press,,standing alternating dumbbell press,shoulders,dumbbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Barbell_Calf_Raise,,standing barbell calf raise,calves,barbell,standing_calf_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Barbell_Press_Behind_Neck,,standing barbell press behind neck,shoulders,barbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension,,standing bent-over one-arm dumbbell triceps extension,triceps,dumbbell,triceps_kickback,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension,,standing bent-over two-arm dumbbell triceps extension,triceps,dumbbell,triceps_kickback,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Biceps_Cable_Curl,,standing biceps cable curl,biceps,cable,biceps_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Biceps_Stretch,,standing biceps stretch,biceps,other,biceps_curl,0,0,,,stretch/SMR row
hide,seed-Standing_Bradford_Press,,standing bradford press,shoulders,barbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Cable_Chest_Press,,standing cable chest press,chest,cable,bench_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Cable_Lift,,standing cable lift,abdominals,cable,wood_chop,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Cable_Wood_Chop,,standing cable wood chop,abdominals,cable,wood_chop,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Calf_Raises,,standing calf raises,calves,machine,standing_calf_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Concentration_Curl,,standing concentration curl,biceps,dumbbell,concentration_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Dumbbell_Calf_Raise,,standing dumbbell calf raise,calves,dumbbell,standing_calf_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Dumbbell_Press,,standing dumbbell press,shoulders,dumbbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Dumbbell_Reverse_Curl,,standing dumbbell reverse curl,biceps,dumbbell,reverse_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head,,standing dumbbell straight-arm front delt raise above head,shoulders,dumbbell,front_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Elevated_Quad_Stretch,,standing elevated quad stretch,quadriceps,other,squat,0,0,,,stretch/SMR row
hide,seed-Standing_Front_Barbell_Raise_Over_Head,,standing front barbell raise over head,shoulders,barbell,front_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Gastrocnemius_Calf_Stretch,,standing gastrocnemius calf stretch,calves,,standing_calf_raise,0,0,,,stretch/SMR row
hide,seed-Standing_Hamstring_and_Calf_Stretch,,standing hamstring and calf stretch,hamstrings,other,standing_calf_raise,0,0,,,stretch/SMR row
hide,seed-Standing_Hip_Circles,,standing hip circles,abductors,body only,squat,0,0,,,stretch/SMR row
hide,seed-Standing_Hip_Flexors,,standing hip flexors,quadriceps,,squat,0,0,,,stretch/SMR row
hide,seed-Standing_Inner-Biceps_Curl,,standing inner-biceps curl,biceps,dumbbell,biceps_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Lateral_Stretch,,standing lateral stretch,abdominals,,lateral_raise,0,0,,,stretch/SMR row
hide,seed-Standing_Leg_Curl,,standing leg curl,hamstrings,machine,lying_leg_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Long_Jump,,standing long jump,quadriceps,body only,box_jump,0,0,,,niche/unused category
hide,seed-Standing_Low-Pulley_Deltoid_Raise,,standing low-pulley deltoid raise,shoulders,cable,lateral_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Low-Pulley_One-Arm_Triceps_Extension,,standing low-pulley one-arm triceps extension,triceps,cable,overhead_triceps_extension,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Military_Press,,standing military press,shoulders,barbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Olympic_Plate_Hand_Squeeze,,standing olympic plate hand squeeze,forearms,other,wrist_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_One-Arm_Cable_Curl,,standing one-arm cable curl,biceps,cable,biceps_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench,,standing one-arm dumbbell curl over incline bench,biceps,dumbbell,incline_biceps_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Palm-In_One-Arm_Dumbbell_Press,,standing palm-in one-arm dumbbell press,shoulders,dumbbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Palms-In_Dumbbell_Press,,standing palms-in dumbbell press,shoulders,dumbbell,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl,,standing palms-up barbell behind the back wrist curl,forearms,barbell,wrist_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Pelvic_Tilt,,standing pelvic tilt,lower back,,squat,0,0,,,stretch/SMR row
hide,seed-Standing_Rope_Crunch,,standing rope crunch,abdominals,cable,cable_crunch,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Soleus_And_Achilles_Stretch,,standing soleus and achilles stretch,calves,,standing_calf_raise,0,0,,,stretch/SMR row
hide,seed-Standing_Toe_Touches,,standing toe touches,hamstrings,,deadlift,0,0,,,stretch/SMR row
hide,seed-Standing_Towel_Triceps_Extension,,standing towel triceps extension,triceps,body only,overhead_triceps_extension,0,0,,,unused by Cameron and not a staple
hide,seed-Standing_Two-Arm_Overhead_Throw,,standing two-arm overhead throw,shoulders,medicine ball,running,0,0,,,niche/unused category
hide,seed-Star_Jump,,star jump,quadriceps,body only,box_jump,0,0,,,niche/unused category
hide,seed-Step-up_with_Knee_Raise,,step-up with knee raise,glutes,body only,step_up,0,0,,,unused by Cameron and not a staple
hide,seed-Step_Mill,,step mill,quadriceps,machine,stair_climber,0,0,,,unused by Cameron and not a staple
hide,seed-Stiff-Legged_Barbell_Deadlift,,stiff-legged barbell deadlift,hamstrings,barbell,stiff_leg_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Stiff-Legged_Dumbbell_Deadlift,,stiff-legged dumbbell deadlift,hamstrings,dumbbell,stiff_leg_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Stiff_Leg_Barbell_Good_Morning,,stiff leg barbell good morning,lower back,barbell,good_morning,0,0,,,unused by Cameron and not a staple
hide,seed-Stomach_Vacuum,,stomach vacuum,abdominals,body only,crunch,0,0,,,stretch/SMR row
hide,seed-Straight-Arm_Dumbbell_Pullover,,straight-arm dumbbell pullover,chest,dumbbell,chest_pullover,0,0,,,unused by Cameron and not a staple
hide,seed-Straight-Arm_Pulldown,,straight-arm pulldown,lats,cable,straight_arm_pulldown,0,0,,,unused by Cameron and not a staple
hide,seed-Straight_Bar_Bench_Mid_Rows,,straight bar bench mid rows,middle back,barbell,bent_over_row,0,0,,,unused by Cameron and not a staple
hide,seed-Straight_Raises_on_Incline_Bench,,straight raises on incline bench,shoulders,barbell,front_raise,0,0,,,unused by Cameron and not a staple
hide,seed-Stride_Jump_Crossover,,stride jump crossover,quadriceps,other,box_jump,0,0,,,niche/unused category
hide,seed-Sumo_Deadlift,,sumo deadlift,hamstrings,barbell,sumo_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Sumo_Deadlift_with_Bands,,sumo deadlift with bands,hamstrings,barbell,sumo_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Sumo_Deadlift_with_Chains,,sumo deadlift with chains,hamstrings,barbell,sumo_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Superman,,superman,lower back,body only,back_extension,0,0,,,stretch/SMR row
hide,seed-Supine_Chest_Throw,,supine chest throw,triceps,medicine ball,push_up,0,0,,,niche/unused category
hide,seed-Supine_One-Arm_Overhead_Throw,,supine one-arm overhead throw,abdominals,medicine ball,running,0,0,,,niche/unused category
hide,seed-Supine_Two-Arm_Overhead_Throw,,supine two-arm overhead throw,abdominals,medicine ball,running,0,0,,,niche/unused category
hide,seed-Suspended_Fallout,,suspended fallout,abdominals,other,ab_rollout,0,0,,,unused by Cameron and not a staple
hide,seed-Suspended_Push-Up,,suspended push-up,chest,other,push_up,0,0,,,unused by Cameron and not a staple
hide,seed-Suspended_Reverse_Crunch,,suspended reverse crunch,abdominals,other,crunch,0,0,,,unused by Cameron and not a staple
hide,seed-Suspended_Row,,suspended row,middle back,other,inverted_row,0,0,,,unused by Cameron and not a staple
hide,seed-Suspended_Split_Squat,,suspended split squat,quadriceps,other,split_squat,0,0,,,unused by Cameron and not a staple
hide,seed-Svend_Press,,svend press,chest,other,bench_press,0,0,,,unused by Cameron and not a staple
hide,seed-T-Bar_Row_with_Handle,,t-bar row with handle,middle back,barbell,chest_supported_row,0,0,,,unused by Cameron and not a staple
hide,seed-Tate_Press,,tate press,triceps,dumbbell,triceps_pushdown,0,0,,,unused by Cameron and not a staple
hide,seed-The_Straddle,,the straddle,hamstrings,,squat,0,0,,,stretch/SMR row
hide,seed-Thigh_Abductor,,thigh abductor,abductors,machine,hip_abduction,0,0,,,unused by Cameron and not a staple
hide,seed-Thigh_Adductor,,thigh adductor,adductors,machine,hip_adduction,0,0,,,unused by Cameron and not a staple
hide,seed-Tire_Flip,,tire flip,quadriceps,other,power_clean,0,0,,,niche/unused category
hide,seed-Toe_Touchers,,toe touchers,abdominals,body only,crunch,0,0,,,stretch/SMR row
hide,seed-Torso_Rotation,,torso rotation,abdominals,exercise ball,russian_twist,0,0,,,stretch/SMR row
hide,seed-Trail_Running_Walking,,trail running/walking,quadriceps,,running,0,0,,,unused by Cameron and not a staple
hide,seed-Trap_Bar_Deadlift,,trap bar deadlift,quadriceps,other,deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Tricep_Dumbbell_Kickback,,tricep dumbbell kickback,triceps,dumbbell,triceps_kickback,0,0,,,unused by Cameron and not a staple
hide,seed-Tricep_Side_Stretch,,tricep side stretch,triceps,,triceps_pushdown,0,0,,,stretch/SMR row
hide,seed-Triceps_Overhead_Extension_with_Rope,,triceps overhead extension with rope,triceps,cable,overhead_triceps_extension,0,0,,,unused by Cameron and not a staple
hide,seed-Triceps_Pushdown,,triceps pushdown,triceps,cable,triceps_pushdown,0,0,,,unused by Cameron and not a staple
hide,seed-Triceps_Pushdown_-_Rope_Attachment,,triceps pushdown - rope attachment,triceps,cable,triceps_pushdown,0,0,,,unused by Cameron and not a staple
hide,seed-Triceps_Pushdown_-_V-Bar_Attachment,,triceps pushdown - v-bar attachment,triceps,cable,triceps_pushdown,0,0,,,unused by Cameron and not a staple
hide,seed-Triceps_Stretch,,triceps stretch,triceps,,triceps_pushdown,0,0,,,stretch/SMR row
hide,seed-Tuck_Crunch,,tuck crunch,abdominals,body only,crunch,0,0,,,unused by Cameron and not a staple
hide,seed-Two-Arm_Dumbbell_Preacher_Curl,,two-arm dumbbell preacher curl,biceps,dumbbell,preacher_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Two-Arm_Kettlebell_Clean,,two-arm kettlebell clean,shoulders,kettlebells,power_clean,0,0,,,unused by Cameron and not a staple
hide,seed-Two-Arm_Kettlebell_Jerk,,two-arm kettlebell jerk,shoulders,kettlebells,clean_and_press,0,0,,,unused by Cameron and not a staple
hide,seed-Two-Arm_Kettlebell_Military_Press,,two-arm kettlebell military press,shoulders,kettlebells,shoulder_press,0,0,,,unused by Cameron and not a staple
hide,seed-Two-Arm_Kettlebell_Row,,two-arm kettlebell row,middle back,kettlebells,bent_over_row,0,0,,,unused by Cameron and not a staple
hide,seed-Underhand_Cable_Pulldowns,,underhand cable pulldowns,lats,cable,lat_pulldown,0,0,,,unused by Cameron and not a staple
hide,seed-Upper_Back-Leg_Grab,,upper back-leg grab,hamstrings,,squat,0,0,,,stretch/SMR row
hide,seed-Upper_Back_Stretch,,upper back stretch,middle back,,squat,0,0,,,stretch/SMR row
hide,seed-Upright_Row_-_With_Bands,,upright row - with bands,traps,bands,upright_row,0,0,,,unused by Cameron and not a staple
hide,seed-Upward_Stretch,,upward stretch,shoulders,,squat,0,0,,,stretch/SMR row
hide,seed-V-Bar_Pulldown,,v-bar pulldown,lats,cable,lat_pulldown,0,0,,,unused by Cameron and not a staple
hide,seed-V-Bar_Pullup,,v-bar pullup,lats,body only,pull_up,0,0,,,unused by Cameron and not a staple
hide,seed-Vertical_Swing,,vertical swing,hamstrings,dumbbell,kettlebell_swing,0,0,,,niche/unused category
hide,seed-Weighted_Ball_Hyperextension,,weighted ball hyperextension,lower back,exercise ball,back_extension,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Ball_Side_Bend,,weighted ball side bend,abdominals,exercise ball,russian_twist,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Bench_Dip,,weighted bench dip,triceps,other,triceps_dip,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Crunches,,weighted crunches,abdominals,medicine ball,crunch,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Jump_Squat,,weighted jump squat,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Pull_Ups,,weighted pull ups,lats,other,pull_up,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Sissy_Squat,,weighted sissy squat,quadriceps,barbell,sissy_squat,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Sit-Ups_-_With_Bands,,weighted sit-ups - with bands,abdominals,other,sit_up,0,0,,,unused by Cameron and not a staple
hide,seed-Weighted_Squat,,weighted squat,quadriceps,other,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Barbell_Bench_Press,,wide-grip barbell bench press,chest,barbell,bench_press,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Decline_Barbell_Bench_Press,,wide-grip decline barbell bench press,chest,barbell,decline_press,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Decline_Barbell_Pullover,,wide-grip decline barbell pullover,chest,barbell,chest_pullover,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Lat_Pulldown,,wide-grip lat pulldown,lats,cable,lat_pulldown,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Pulldown_Behind_The_Neck,,wide-grip pulldown behind the neck,lats,cable,lat_pulldown,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Rear_Pull-Up,,wide-grip rear pull-up,lats,body only,pull_up,0,0,,,unused by Cameron and not a staple
hide,seed-Wide-Grip_Standing_Barbell_Curl,,wide-grip standing barbell curl,biceps,barbell,biceps_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Wide_Stance_Barbell_Squat,,wide stance barbell squat,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Wide_Stance_Stiff_Legs,,wide stance stiff legs,hamstrings,barbell,stiff_leg_deadlift,0,0,,,unused by Cameron and not a staple
hide,seed-Wind_Sprints,,wind sprints,abdominals,body only,running,0,0,,,unused by Cameron and not a staple
hide,seed-Windmills,,windmills,abductors,,russian_twist,0,0,,,stretch/SMR row
hide,seed-Worlds_Greatest_Stretch,,world's greatest stretch,hamstrings,,squat,0,0,,,stretch/SMR row
hide,seed-Wrist_Circles,,wrist circles,forearms,body only,wrist_curl,0,0,,,stretch/SMR row
hide,seed-Wrist_Roller,,wrist roller,forearms,other,wrist_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Wrist_Rotations_with_Straight_Bar,,wrist rotations with straight bar,forearms,barbell,wrist_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Yoke_Walk,,yoke walk,quadriceps,other,farmers_walk,0,0,,,niche/unused category
hide,seed-Zercher_Squats,,zercher squats,quadriceps,barbell,squat,0,0,,,unused by Cameron and not a staple
hide,seed-Zottman_Curl,,zottman curl,biceps,dumbbell,biceps_curl,0,0,,,unused by Cameron and not a staple
hide,seed-Zottman_Preacher_Curl,,zottman preacher curl,biceps,dumbbell,preacher_curl,0,0,,,unused by Cameron and not a staple
keep,seed-squat,Squat (Barbell),squat (barbell),quadriceps,barbell,squat,254,41,2026-04-25,,overlay-only row
keep,seed-dumbbell-lateral-raise,Lateral Raise (Dumbbell),lateral raise (dumbbell),shoulders,dumbbell,lateral_raise,214,49,2026-05-26,,overlay-only row
keep,seed-pull-up,Pull Up,pull up,lats,bodyweight,pull_up,201,66,2026-04-29,,overlay-only row
keep,seed-bench-press,Bench Press (Barbell),bench press (barbell),chest,barbell,bench_press,194,30,2026-01-03,,overlay-only row
keep,seed-ez-bar-curl,EZ Bar Biceps Curl,ez bar biceps curl,biceps,barbell,biceps_curl,187,52,2026-04-29,,overlay-only row
keep,seed-cable-face-pull,Face Pull (Cable),cable face pull,shoulders,cable,face_pull,159,53,2026-04-09,,overlay-only row
keep,seed-Machine_Triceps_Extension,,machine triceps extension,triceps,machine,triceps_pushdown,154,47,2026-04-03,,used by Cameron (154 sets)
keep,seed-lat-pulldown,Lat Pulldown (Cable),lat pulldown (cable),lats,cable,lat_pulldown,151,43,2026-05-29,,overlay-only row
keep,seed-Preacher_Hammer_Dumbbell_Curl,,preacher hammer dumbbell curl,biceps,dumbbell,preacher_curl,150,45,2026-04-29,,used by Cameron (150 sets)
keep,seed-triceps-rope-pushdown,Triceps Rope Pushdown,triceps rope pushdown,triceps,cable,triceps_pushdown,144,50,2026-05-31,,overlay-only row
keep,seed-leg-extension,Leg Extension (Machine),leg extension,quadriceps,machine,leg_extension,139,43,2026-05-27,,overlay-only row
keep,seed-barbell-row,Bent Over Row (Barbell),bent over row (barbell),upper back,barbell,bent_over_row,138,31,2026-04-29,,overlay-only row
keep,seed-machine-crunch,Crunch (Machine),machine crunch,abs,machine,crunch,130,45,2026-05-27,,overlay-only row
keep,seed-tricep-pushdown,Tricep Pushdown (Cable),tricep pushdown (cable),triceps,cable,triceps_pushdown,130,41,2026-05-18,,overlay-only row
keep,seed-calf-extension,Calf Extension (Machine),calf extension,calves,machine,standing_calf_raise,123,37,2026-05-27,,overlay-only row
keep,seed-Dumbbell_Shoulder_Press,,dumbbell shoulder press,shoulders,dumbbell,shoulder_press,100,28,2026-05-18,,used by Cameron (100 sets)
keep,seed-machine-rear-delt-fly,Rear Delt Reverse Fly (Machine),machine rear delt fly,shoulders,machine,rear_delt_fly,92,29,2026-05-22,,overlay-only row
keep,seed-lying-leg-curl,Lying Leg Curl (Machine),lying leg curl,hamstrings,machine,lying_leg_curl,90,29,2026-05-27,,overlay-only row
keep,seed-chest-supported-row,Iso-Lateral Row (Machine),chest-supported machine row,upper back,machine,chest_supported_row,71,22,2026-05-29,,overlay-only row
keep,seed-Cable_Rope_Overhead_Triceps_Extension,,cable rope overhead triceps extension,triceps,cable,overhead_triceps_extension,70,22,2026-05-26,,used by Cameron (70 sets)
keep,seed-Standing_Dumbbell_Triceps_Extension,,standing dumbbell triceps extension,triceps,dumbbell,overhead_triceps_extension,67,20,2025-12-08,,used by Cameron (67 sets)
keep,seed-Reverse_Barbell_Curl,,reverse barbell curl,biceps,barbell,reverse_curl,53,17,2026-02-06,,used by Cameron (53 sets)
keep,seed-Barbell_Deadlift,,barbell deadlift,lower back,barbell,deadlift,48,7,2026-02-02,,used by Cameron (48 sets)
keep,seed-seated-leg-curl,Seated Leg Curl (Machine),seated leg curl,hamstrings,machine,seated_leg_curl,47,16,2026-03-23,,overlay-only row
keep,seed-dumbbell-curl,Curl (Dumbbell),curl (dumbbell),biceps,dumbbell,biceps_curl,43,14,2026-04-09,,overlay-only row
keep,seed-romanian-deadlift,Romanian Deadlift (Barbell),romanian deadlift (barbell),hamstrings,barbell,romanian_deadlift,41,11,2026-04-25,,overlay-only row
keep,seed-machine-chest-press,Chest Press (Machine),machine chest press,chest,machine,bench_press,39,11,2026-05-26,,overlay-only row
keep,seed-horizontal-leg-press,Leg Press Horizontal (Machine),horizontal leg press,quadriceps,machine,leg_press,37,11,2026-05-27,,overlay-only row
keep,seed-single-arm-cable-lateral-raise,Single Arm Lateral Raise (Cable),single-arm cable lateral raise,shoulders,cable,lateral_raise,35,9,2026-05-31,,overlay-only row
keep,seed-Cable_Seated_Lateral_Raise,,cable seated lateral raise,shoulders,cable,lateral_raise,27,9,2025-12-30,,used by Cameron (27 sets)
keep,seed-Seated_Calf_Raise,,seated calf raise,calves,machine,seated_calf_raise,27,8,2026-04-10,,used by Cameron (27 sets)
keep,seed-Dumbbell_Shrug,,dumbbell shrug,traps,dumbbell,shrug,25,9,2026-04-09,,used by Cameron (25 sets)
keep,seed-Calf_Press_On_The_Leg_Press_Machine,,calf press on the leg press machine,calves,machine,standing_calf_raise,23,8,2026-04-05,,used by Cameron (23 sets)
keep,seed-Low_Cable_Triceps_Extension,,low cable triceps extension,triceps,cable,overhead_triceps_extension,11,3,2025-05-26,,used by Cameron (11 sets)
keep,seed-Close-Grip_Barbell_Bench_Press,,close-grip barbell bench press,triceps,barbell,close_grip_bench_press,10,3,2026-01-26,,used by Cameron (10 sets)
keep,seed-Machine_Bicep_Curl,,machine bicep curl,biceps,machine,biceps_curl,7,2,2025-06-10,,used by Cameron (7 sets)
keep,seed-Standing_Dumbbell_Upright_Row,,standing dumbbell upright row,traps,dumbbell,upright_row,7,2,2026-03-04,,used by Cameron (7 sets)
keep,seed-Upright_Barbell_Row,,upright barbell row,shoulders,barbell,upright_row,5,1,2025-12-09,,used by Cameron (5 sets)
keep,seed-Running_Treadmill,,"running, treadmill",quadriceps,machine,running,4,3,2026-05-18,,used by Cameron (4 sets)
keep,seed-overhead-press,Overhead Press (Barbell),overhead press (barbell),shoulders,barbell,shoulder_press,4,1,2025-01-22,,overlay-only row
keep,seed-hip-thrust,Hip Thrust (Barbell),hip thrust (barbell),glutes,barbell,hip_thrust,4,1,2024-12-03,,overlay-only row
keep,seed-standing-calf-raise,Standing Calf Raise,standing calf raise,calves,machine,standing_calf_raise,4,2,2025-01-08,,overlay-only row
keep,seed-Bent-Arm_Dumbbell_Pullover,,bent-arm dumbbell pullover,chest,dumbbell,chest_pullover,3,1,2025-11-20,,used by Cameron (3 sets)
keep,seed-Cross_Body_Hammer_Curl,,cross body hammer curl,biceps,dumbbell,hammer_curl,3,1,2025-01-11,,used by Cameron (3 sets)
keep,seed-Hanging_Leg_Raise,,hanging leg raise,abdominals,body only,hanging_leg_raise,3,1,2025-11-22,,used by Cameron (3 sets)
keep,seed-Jogging_Treadmill,,"jogging, treadmill",quadriceps,machine,running,3,3,2025-12-30,,used by Cameron (3 sets)
keep,seed-Lying_T-Bar_Row,,lying t-bar row,middle back,machine,chest_supported_row,3,1,2026-04-01,,used by Cameron (3 sets)
keep,seed-Upright_Cable_Row,,upright cable row,traps,cable,upright_row,3,1,2025-03-26,,used by Cameron (3 sets)
